auto_transient	compound	isproduct	rclass	reaction	stoichn	stoichn_corr
False	C00026	False	False	R03809	1	1
False	C00007	False	False	R03809	1	1
False	C06096	True	True	R03809	1	1
False	C00042	True	False	R03809	1	1
False	C00011	True	False	R03809	1	1
False	C02777	False	True	R03810	1	1
False	C00001	False	False	R03810	1	1
False	C02037	True	True	R03810	1	1
False	C02046	False	True	R03812	1	1
False	C00026	False	False	R03812	1	1
False	C00007	False	False	R03812	1	1
False	C03325	True	True	R03812	1	1
False	C00042	True	False	R03812	1	1
False	C00011	True	False	R03812	1	1
False	C02047	False	True	R03813	1	1
False	C00017	False	True	R03813	1	1
False	C01645	True	True	R03813	1	1
False	C02429	True	True	R03813	1	1
False	C02050	False	True	R03814	1	1
False	C00999	False	False	R03814	2	2
False	C00007	False	False	R03814	1	1
False	C00080	False	False	R03814	2	2
False	C03035	True	True	R03814	1	1
False	C00996	True	False	R03814	2	2
False	C00001	True	False	R03814	2	2
False	C02972	False	True	R03815	1	1
False	C00003	False	True	R03815	1	1
False	C02051	True	True	R03815	1	1
False	C00004	True	True	R03815	1	1
False	C00080	True	False	R03815	1	1
False	C02059	False	True	R03816	1	1
False	C00004	False	True	R03816	1	1
False	C00080	False	False	R03816	1	1
False	C03313	True	True	R03816	1	1
False	C00003	True	True	R03816	1	1
False	C16693	False	True	R03817	1	1
False	C03162	False	False	R03817	2	2
True	C00080	False	False	R03817	2	0
False	C02061	True	True	R03817	1	1
False	C03025	True	False	R03817	2	2
True	C00080	True	False	R03817	4	2
False	C02069	False	False	R03818	1	1
False	C00808	False	True	R03818	1	1
False	C00007	False	False	R03818	1	1
False	C03448	True	True	R03818	1	1
False	C03302	True	False	R03818	1	1
False	C00001	True	False	R03818	1	1
False	C00002	False	True	R03819	1	1
False	C02076	False	True	R03819	1	1
False	C00008	True	True	R03819	1	1
False	C06222	True	True	R03819	1	1
False	C03470	False	True	R03820	1	1
False	C00001	False	False	R03820	1	1
False	C03309	True	False	R03820	1	1
False	C00031	True	True	R03820	1	1
False	C02090	False	True	R03821	1	1
False	C00006	False	True	R03821	1	1
False	C03170	True	True	R03821	1	1
False	C00005	True	True	R03821	1	1
False	C00080	True	False	R03821	1	1
False	C00002	False	True	R03822	1	1
False	C05730	False	True	R03822	1	1
False	C00051	False	True	R03822	1	1
False	C00008	True	True	R03822	1	1
False	C00009	True	False	R03822	1	1
False	C02090	True	True	R03822	1	1
False	C05435	False	True	R03824	1	1
False	C02094	True	True	R03824	1	1
False	C02097	False	True	R03826	1	1
False	C00001	False	False	R03826	1	1
False	C00003	False	True	R03826	2	2
False	C03034	True	True	R03826	1	1
False	C00004	True	True	R03826	2	2
False	C00080	True	False	R03826	2	2
False	C02345	False	True	R03827	1	1
False	C00006	False	True	R03827	1	1
False	C02099	True	True	R03827	1	1
False	C00005	True	True	R03827	1	1
False	C00080	True	False	R03827	1	1
False	C00044	False	False	R03828	1	1
False	C02100	False	True	R03828	1	1
False	C00013	True	False	R03828	1	1
False	C02031	True	True	R03828	1	1
False	C00096	False	True	R03829	1	1
False	C01810	False	True	R03829	1	1
False	C00035	True	True	R03829	1	1
False	C02101	True	True	R03829	1	1
False	C02103	False	True	R03830	1	1
False	C00001	False	False	R03830	1	1
False	C02489	True	True	R03830	1	1
False	C00462	True	False	R03830	1	1
False	C02105	False	True	R03831	1	1
False	C00007	False	True	R03831	1	1
False	C02106	True	True	R03831	1	1
False	C00027	True	True	R03831	1	1
False	C00019	False	True	R03832	1	1
False	C05202	False	True	R03832	1	1
False	C00021	True	True	R03832	1	1
False	C02105	True	True	R03832	1	1
False	C00080	True	False	R03832	1	1
False	C02105	False	True	R03833	1	1
False	C03024	False	False	R03833	1	1
False	C00007	False	False	R03833	1	1
False	C06167	True	True	R03833	1	1
False	C03161	True	False	R03833	1	1
False	C00001	True	False	R03833	2	2
False	C02106	False	True	R03834	1	1
False	C03024	False	False	R03834	1	1
False	C00007	False	False	R03834	1	1
False	C05174	True	True	R03834	1	1
False	C03161	True	False	R03834	1	1
False	C00001	True	False	R03834	2	2
False	C00019	False	True	R03835	1	1
False	C02106	False	True	R03835	1	1
False	C00021	True	True	R03835	1	1
False	C04118	True	True	R03835	1	1
False	C00605	False	True	R03838	1	1
False	C02112	False	True	R03838	1	1
False	C00010	True	True	R03838	1	1
False	C00641	True	True	R03838	1	1
False	C00002	False	True	R03840	1	1
False	C02374	False	True	R03840	1	1
False	C00008	True	True	R03840	1	1
False	C02128	True	True	R03840	1	1
False	C02133	False	True	R03841	1	1
False	C00738	False	False	R03841	1	1
False	C00060	True	True	R03841	1	1
False	C02672	True	False	R03841	1	1
False	C02915	False	True	R03842	1	1
False	C03024	False	False	R03842	1	1
False	C00007	False	False	R03842	1	1
False	C02134	True	True	R03842	1	1
False	C03161	True	False	R03842	1	1
False	C00001	True	False	R03842	1	1
False	C02139	False	True	R03845	1	1
False	C00006	False	True	R03845	1	1
False	C02880	True	True	R03845	1	1
False	C00005	True	True	R03845	1	1
False	C00080	True	False	R03845	1	1
False	C02140	False	True	R03847	1	1
False	C00003	False	True	R03847	1	1
False	C05490	True	True	R03847	1	1
False	C00004	True	True	R03847	1	1
False	C00080	True	False	R03847	1	1
False	C02140	False	True	R03848	1	1
False	C00006	False	True	R03848	1	1
False	C05490	True	True	R03848	1	1
False	C00005	True	True	R03848	1	1
False	C00080	True	False	R03848	1	1
False	C05498	False	True	R03849	1	1
False	C03024	False	False	R03849	1	1
False	C00007	False	False	R03849	1	1
False	C02140	True	True	R03849	1	1
False	C03161	True	False	R03849	1	1
False	C00001	True	False	R03849	1	1
False	C05475	False	True	R03850	1	1
False	C00006	False	True	R03850	1	1
False	C02140	True	True	R03850	1	1
False	C00005	True	True	R03850	1	1
False	C00080	True	False	R03850	1	1
False	C03205	False	True	R03851	1	1
False	C00138	False	False	R03851	2	2
False	C00007	False	False	R03851	1	1
False	C00080	False	False	R03851	2	2
False	C02140	True	True	R03851	1	1
False	C00139	True	False	R03851	2	2
False	C00001	True	False	R03851	1	1
True	C02142	False	False	R03852	1	0
True	C00701	False	False	R03852	1	0
True	C02142	True	False	R03852	1	0
True	C00701	True	False	R03852	1	0
False	C02623	False	True	R03854	1	1
False	C00022	False	True	R03854	1	1
False	C02146	True	True	R03854	1	1
False	C00011	True	False	R03854	1	1
False	C00041	True	True	R03854	1	1
False	C01832	False	True	R03856	1	1
False	C00006	False	True	R03856	1	1
False	C03221	True	True	R03856	1	1
False	C00005	True	True	R03856	1	1
False	C00080	True	False	R03856	1	1
False	C01832	False	True	R03858	1	1
False	C00024	False	True	R03858	1	1
False	C00010	True	True	R03858	1	1
False	C05261	True	True	R03858	1	1
False	C04529	False	True	R03859	1	1
False	C00010	False	True	R03859	1	1
False	C01832	True	True	R03859	1	1
False	C00001	True	False	R03859	1	1
False	C00026	True	True	R03859	1	1
False	C02151	False	True	R03860	1	1
False	C00006	False	True	R03860	1	1
False	C03677	True	True	R03860	1	1
False	C00005	True	True	R03860	1	1
False	C00411	False	True	R03861	1	1
False	C00198	False	False	R03861	1	1
False	C00010	True	True	R03861	1	1
False	C03526	True	False	R03861	1	1
False	C02163	False	True	R03862	1	1
False	C00017	False	True	R03862	1	1
False	C01636	True	True	R03862	1	1
False	C16739	True	True	R03862	1	1
False	C02165	False	True	R03866	1	1
False	C03024	False	False	R03866	1	1
False	C00007	False	False	R03866	1	1
False	C04853	True	True	R03866	1	1
False	C03161	True	False	R03866	1	1
False	C00001	True	False	R03866	1	1
False	C02166	False	False	R03867	1	1
False	C00045	False	True	R03867	1	1
False	C05951	True	False	R03867	1	1
False	C03363	True	True	R03867	1	1
False	C02167	False	True	R03868	1	1
False	C02514	True	True	R03868	1	1
False	C06002	False	True	R03869	1	1
False	C00003	False	True	R03869	1	1
False	C00001	False	False	R03869	1	1
False	C02170	True	True	R03869	1	1
False	C00004	True	True	R03869	1	1
False	C00080	True	False	R03869	1	1
False	C05281	False	True	R03870	1	1
False	C00001	False	False	R03870	2	2
False	C02170	True	True	R03870	1	1
False	C00086	True	True	R03870	1	1
False	C02170	False	True	R03871	1	1
False	C00027	False	True	R03871	1	1
False	C06002	True	True	R03871	1	1
False	C00007	True	True	R03871	1	1
False	C00001	True	False	R03871	1	1
False	C02172	False	True	R03873	1	1
False	C02298	True	True	R03873	1	1
False	C00007	True	False	R03873	1	1
False	C03303	False	True	R03874	1	1
False	C02179	True	True	R03874	1	1
False	C00048	True	True	R03874	1	1
False	C02188	False	True	R03875	1	1
False	C00019	False	True	R03875	1	1
False	C05544	True	True	R03875	1	1
False	C00021	True	True	R03875	1	1
False	C00002	False	True	R03877	1	1
False	C02191	False	True	R03877	1	1
False	C00305	False	False	R03877	1	1
False	C00001	False	False	R03877	1	1
False	C00008	True	True	R03877	1	1
False	C00009	True	False	R03877	1	1
False	C03516	True	True	R03877	1	1
False	C00080	True	False	R03877	2	2
False	C02199	False	True	R03879	1	1
False	C00006	False	True	R03879	1	1
False	C04089	True	True	R03879	1	1
False	C00005	True	True	R03879	1	1
False	C00080	True	False	R03879	1	1
False	C02199	False	True	R03880	1	1
False	C03946	False	True	R03880	1	1
False	C00015	True	True	R03880	1	1
False	C04194	True	True	R03880	1	1
False	C02200	False	True	R03881	1	1
False	C02467	True	True	R03881	1	1
False	C02771	False	True	R03882	1	1
False	C00003	False	True	R03882	1	1
False	C02206	True	True	R03882	1	1
False	C00004	True	True	R03882	1	1
False	C00080	True	False	R03882	1	1
False	C02771	False	True	R03883	1	1
False	C00006	False	True	R03883	1	1
False	C02206	True	True	R03883	1	1
False	C00005	True	True	R03883	1	1
False	C00080	True	False	R03883	1	1
False	C00024	False	True	R03884	1	1
False	C02214	False	True	R03884	1	1
False	C00033	True	True	R03884	1	1
False	C02411	True	True	R03884	1	1
False	C02494	False	True	R03885	1	1
False	C00001	False	False	R03885	1	1
False	C02216	True	True	R03885	1	1
False	C00121	True	True	R03885	1	1
False	C02774	False	True	R03886	1	1
False	C00003	False	True	R03886	1	1
False	C02217	True	True	R03886	1	1
False	C00004	True	True	R03886	1	1
False	C00080	True	False	R03886	1	1
False	C02220	False	True	R03887	1	1
False	C00001	False	False	R03887	1	1
False	C03453	True	True	R03887	1	1
False	C00014	True	False	R03887	1	1
False	C03824	False	True	R03889	1	1
False	C00003	False	True	R03889	1	1
False	C00001	False	False	R03889	1	1
False	C02220	True	True	R03889	1	1
False	C00080	True	False	R03889	1	1
False	C00004	True	True	R03889	1	1
False	C02814	False	True	R03891	1	1
False	C00007	False	False	R03891	1	1
False	C02222	True	True	R03891	1	1
False	C04431	False	True	R03893	1	1
False	C00001	False	False	R03893	1	1
False	C02222	True	True	R03893	1	1
False	C00671	False	True	R03894	1	1
False	C02223	True	True	R03894	1	1
False	C00011	True	False	R03894	1	1
False	C02612	False	True	R03896	1	1
False	C02226	True	True	R03896	1	1
False	C00001	True	False	R03896	1	1
False	C02226	False	True	R03898	1	1
False	C00001	False	False	R03898	1	1
False	C06032	True	True	R03898	1	1
False	C02567	False	True	R03899	1	1
False	C00007	False	True	R03899	1	1
False	C00001	False	False	R03899	1	1
False	C00315	True	True	R03899	1	1
False	C18170	True	True	R03899	1	1
False	C00027	True	True	R03899	1	1
False	C05669	False	True	R03900	1	1
False	C00006	False	True	R03900	1	1
False	C02231	True	True	R03900	1	1
False	C00005	True	True	R03900	1	1
False	C00080	True	False	R03900	1	1
False	C03726	False	True	R03901	1	1
False	C02245	True	True	R03901	1	1
False	C02218	True	True	R03901	1	1
False	C00024	False	True	R03903	1	1
False	C02265	False	True	R03903	1	1
False	C00010	True	True	R03903	1	1
False	C05620	True	True	R03903	1	1
False	C00131	False	True	R03904	1	1
False	C02270	False	False	R03904	1	1
False	C12347	True	True	R03904	1	1
False	C00821	True	False	R03904	1	1
False	C02282	False	False	R03905	1	1
False	C00025	False	True	R03905	1	1
False	C00009	False	False	R03905	1	1
False	C00008	False	True	R03905	1	1
False	C06112	True	False	R03905	1	1
False	C00064	True	True	R03905	1	1
False	C00002	True	True	R03905	1	1
False	C00001	True	False	R03905	1	1
False	C02284	False	True	R03906	1	1
False	C00001	False	False	R03906	1	1
False	C04354	True	False	R03906	1	1
False	C02283	True	True	R03906	1	1
False	C02293	False	True	R03907	1	1
False	C00030	False	False	R03907	1	1
False	C00007	False	False	R03907	2	2
False	C03527	True	True	R03907	1	1
False	C00205	True	False	R03907	1	1
False	C00058	True	True	R03907	1	1
False	C00028	True	False	R03907	1	1
False	C00011	True	False	R03907	1	1
False	C00001	True	False	R03907	1	1
False	C02930	False	True	R03908	1	1
False	C02295	True	True	R03908	1	1
False	C03620	False	True	R03909	1	1
False	C00001	False	False	R03909	1	1
False	C00060	True	True	R03909	1	1
False	C00014	True	False	R03909	1	1
False	C00024	False	True	R03910	1	1
False	C03687	False	True	R03910	1	1
False	C00010	True	True	R03910	1	1
False	C02297	True	True	R03910	1	1
False	C02303	False	True	R03912	1	1
False	C00072	False	False	R03912	2	2
False	C00007	False	False	R03912	1	1
False	C03303	True	True	R03912	1	1
False	C01041	True	False	R03912	2	2
False	C00001	True	False	R03912	1	1
False	C02315	False	True	R03913	1	1
False	C00003	False	True	R03913	1	1
False	C02582	True	True	R03913	1	1
False	C00004	True	True	R03913	1	1
False	C00080	True	False	R03913	1	1
False	C02315	False	True	R03914	1	1
False	C00006	False	True	R03914	1	1
False	C02582	True	True	R03914	1	1
False	C00005	True	True	R03914	1	1
False	C00080	True	False	R03914	1	1
False	C02315	False	True	R03915	1	1
False	C00127	False	True	R03915	1	1
False	C02582	True	True	R03915	1	1
False	C00051	True	True	R03915	2	2
False	C02320	False	True	R03916	1	1
False	C00001	False	False	R03916	1	1
False	C05729	True	True	R03916	1	1
False	C00025	True	True	R03916	1	1
False	C00129	False	False	R03917	n	n
False	C02321	True	False	R03917	1	1
False	C00013	True	False	R03917	n	n
False	C02325	False	True	R03918	1	1
False	C00006	False	True	R03918	1	1
False	C05610	True	True	R03918	1	1
False	C00005	True	True	R03918	1	1
False	C00080	True	False	R03918	1	1
False	C02325	False	False	R03919	1	1
False	C15806	True	False	R03919	1	1
False	C00002	False	True	R03920	1	1
False	C02336	False	True	R03920	1	1
False	C00008	True	True	R03920	1	1
False	C05345	True	True	R03920	1	1
False	C16688	False	False	R03921	1	1
False	C00001	False	False	R03921	1	1
False	C00095	True	False	R03921	1	1
False	C00092	True	False	R03921	1	1
False	C00019	False	True	R03922	1	1
False	C02339	False	True	R03922	1	1
False	C00021	True	True	R03922	1	1
False	C04802	True	True	R03922	1	1
False	C00097	False	True	R03923	1	1
False	C02342	False	False	R03923	1	1
False	C00065	True	True	R03923	1	1
False	C04161	True	False	R03923	1	1
False	C00096	False	True	R03924	1	1
False	C02347	False	True	R03924	1	1
False	C00144	True	True	R03924	1	1
False	C16687	True	True	R03924	1	1
False	C02350	False	True	R03925	1	1
False	C02348	True	True	R03925	1	1
False	C00190	False	True	R03928	1	1
True	C02352	False	False	R03928	1	0
False	C00015	True	True	R03928	1	1
True	C02352	True	False	R03928	1	0
False	C02354	False	True	R03929	1	1
False	C00001	False	False	R03929	1	1
False	C05822	True	True	R03929	1	1
False	C02366	False	True	R03930	1	1
False	C00006	False	True	R03930	1	1
False	C02796	True	True	R03930	1	1
False	C00005	True	True	R03930	1	1
False	C00080	True	False	R03930	1	1
False	C00002	False	False	R03932	1	1
False	C02370	False	True	R03932	1	1
False	C00010	False	True	R03932	1	1
False	C00020	True	False	R03932	1	1
False	C00013	True	False	R03932	1	1
False	C06387	True	True	R03932	1	1
False	C05501	False	True	R03933	1	1
False	C00007	False	False	R03933	1	1
False	C00662	False	False	R03933	2	2
False	C00080	False	False	R03933	2	2
False	C02373	True	True	R03933	1	1
False	C01953	True	True	R03933	1	1
False	C00001	True	False	R03933	2	2
False	C00667	True	False	R03933	2	2
False	C00019	False	True	R03934	1	1
False	C02379	False	True	R03934	1	1
False	C00021	True	True	R03934	1	1
False	C02381	True	True	R03934	1	1
False	C05340	False	True	R03935	1	1
False	C00001	False	False	R03935	1	1
False	C00099	True	True	R03935	1	1
False	C02385	True	True	R03935	1	1
False	C02700	False	True	R03936	1	1
False	C00001	False	False	R03936	1	1
False	C05653	True	True	R03936	1	1
False	C00041	True	True	R03936	1	1
False	C02411	False	True	R03937	1	1
False	C00001	False	False	R03937	1	1
False	C03058	True	True	R03937	1	1
False	C00002	False	True	R03939	1	1
False	C02419	False	True	R03939	1	1
False	C00008	True	True	R03939	1	1
False	C03624	True	True	R03939	1	1
False	C02430	False	True	R03940	1	1
False	C00234	False	True	R03940	1	1
False	C00101	True	True	R03940	1	1
False	C03294	True	True	R03940	1	1
False	C02431	False	True	R03942	1	1
False	C00003	False	True	R03942	1	1
False	C02991	True	True	R03942	1	1
False	C00004	True	True	R03942	1	1
False	C00080	True	False	R03942	1	1
False	C02442	False	True	R03943	1	1
False	C00019	False	True	R03943	1	1
False	C06199	True	True	R03943	1	1
False	C00021	True	True	R03943	1	1
False	C00002	False	True	R03944	1	1
False	C02446	False	True	R03944	1	1
False	C00008	True	True	R03944	1	1
False	C03715	True	True	R03944	1	1
False	C02452	False	True	R03945	1	1
False	C00003	False	True	R03945	1	1
False	C02576	True	True	R03945	1	1
False	C00004	True	True	R03945	1	1
False	C00080	True	False	R03945	1	1
False	C00053	False	True	R03946	1	1
False	C02453	False	True	R03946	1	1
False	C00054	True	True	R03946	1	1
False	C02590	True	True	R03946	1	1
False	C02463	False	True	R03947	1	1
False	C00003	False	True	R03947	1	1
False	C05778	True	True	R03947	1	1
False	C00004	True	True	R03947	1	1
False	C00080	True	False	R03947	1	1
False	C00019	False	True	R03948	1	1
False	C02463	False	True	R03948	1	1
False	C00021	True	True	R03948	1	1
False	C05772	True	True	R03948	1	1
False	C00080	True	False	R03948	1	1
False	C00019	False	True	R03950	2	2
False	C02469	False	True	R03950	1	1
False	C00021	True	True	R03950	2	2
False	C05778	True	True	R03950	1	1
False	C02465	False	False	R03952	1	1
False	C00026	False	True	R03952	1	1
False	C03832	True	False	R03952	1	1
False	C00025	True	True	R03952	1	1
False	C02515	False	True	R03953	1	1
False	C01060	False	True	R03953	1	1
False	C00027	False	False	R03953	1	1
False	C02465	True	True	R03953	1	1
False	C02218	True	True	R03953	1	1
False	C00001	True	False	R03953	2	2
False	C02470	False	True	R03955	1	1
False	C00019	False	True	R03955	1	1
False	C05830	True	True	R03955	1	1
False	C00021	True	True	R03955	1	1
False	C00051	False	True	R03956	1	1
False	C02471	False	True	R03956	1	1
False	C00037	True	True	R03956	1	1
False	C02755	True	True	R03956	1	1
